"x","y","set"
12.8663193667307,11.9238153185972,"test"
13.4676480898634,11.0540264598325,"train"
31.2548725749366,12.2122704058242,"train"
49.8166825040244,15.2288513807888,"test"
39.2620749538764,13.1617878113138,"train"
4.99605973018333,8.73677103540206,"train"
27.5274278712459,13.3844845793371,"train"
24.4125453289598,13.2517138368792,"train"
41.6359501774423,13.4170832138545,"train"
19.1125974291936,12.5522728925801,"train"
46.2878123973496,14.6156995153449,"train"
15.079777513165,10.2224909299934,"test"
31.6557000507601,11.3237519145781,"train"
45.5031263525598,13.4709666705231,"train"
47.5768775329925,15.6776486038514,"train"
30.9324490604922,13.6385634692251,"train"
23.616144747939,13.9414042113466,"train"
31.0749896219932,13.9505461659746,"train"
15.2934835641645,12.4091499774456,"train"
4.10052007064223,6.80936523988038,"train"
4.45744267199188,6.92680855196752,"train"
3.8967005093582,7.10674255282069,"train"
15.4322583577596,11.4575192367899,"train"
27.1453601308167,12.7020493401835,"train"
43.64690129878,15.0506908222457,"train"
35.2808960480615,12.4739766186016,"train"
18.5831148526631,10.1863631701324,"train"
15.7494948478416,12.008145928811,"train"
45.6560460035689,13.469916885042,"train"
43.5065432800911,12.3560259530834,"train"
27.3374763317406,13.9638091541178,"train"
18.5668645543046,10.6721519683626,"train"
12.0624968782067,11.1811533146945,"train"
5.90963151771575,8.27294183200793,"train"
49.9628096004017,14.2273515362832,"train"
33.7418746901676,13.153979296864,"train"
30.3282661712728,14.150581941232,"test"
4.23410342773423,6.74186448000357,"train"
30.2721589920111,14.3098146969167,"train"
16.5243912488222,11.9768374521468,"train"
21.9074625289068,13.0942523113948,"test"
1.32446974748746,2.49038307003155,"train"
26.1255122255534,13.0439015997864,"train"
39.4885051297024,13.9206059956069,"train"
19.6073384955525,11.9545439984403,"train"
9.45866350084543,10.6511226643989,"test"
34.6854391740635,14.3112824309,"train"
47.4608213291503,12.0858248150055,"test"
17.2033385024406,11.6242339941817,"train"
42.1474553528242,13.3422944973481,"train"
34.8050816217437,13.4854604685283,"train"
20.6112178857438,12.401070410737,"train"
41.9242023490369,13.9608174866151,"train"
3.977289958857,5.71575899552834,"train"
46.5836921823211,13.8189975317935,"train"
48.384730599355,13.4069517888591,"train"
40.9599670325406,15.1833149271486,"train"
19.2938285414129,13.029952541493,"train"
27.0416140323505,12.4805515212813,"test"
28.2648354419507,13.8903614073742,"train"
32.26403928129,16.0440945157923,"train"
34.8027775646187,14.1727220493208,"train"
37.2616885346361,14.1376448011668,"train"
42.2828810405917,14.7123384784222,"train"
44.1820009960793,14.8373411491229,"train"
30.1000728388317,11.5713938223092,"train"
21.3118635467254,11.5858573465463,"train"
15.9099818323739,10.4475132119066,"train"
3.33713731961325,5.37862809390511,"train"
0.521815591491759,1.88114591689435,"train"
20.1624762150459,12.0093450590453,"train"
37.4830842367373,12.776799425941,"train"
39.3361504073255,13.8354471981239,"train"
25.3492420073599,13.928952508086,"train"
24.9001136166044,11.4252504201875,"train"
46.4023050619289,13.8692225450059,"train"
45.1455515925772,12.5278219665497,"train"
42.7210868569091,14.3486420112342,"train"
11.6242155083455,9.34351575525591,"train"
26.5758368768729,11.6335779468026,"train"
42.841612722259,16.1022933582371,"test"
26.8822461832315,11.1083940670748,"train"
45.369158545509,12.1525603449456,"train"
5.8127591968514,8.50560756939241,"train"
49.5290125370957,15.4937797474638,"train"
36.827627394814,12.9380510825787,"train"
15.9395335940644,12.0571168632458,"train"
6.24488407047465,7.40359412143513,"train"
20.5801286851056,12.1200510529257,"train"
24.6066106017679,12.533828102736,"train"
15.2593907085247,10.9466099389167,"train"
15.1804019813426,12.0494851382794,"train"
33.3617886761203,14.0850289065749,"train"
17.2327983542345,11.9491695146004,"test"
24.2402164614759,12.8910962086491,"train"
18.9296041731723,11.9960265254637,"train"
14.2427129787393,12.8319096086146,"train"
47.495614446234,14.3129570176462,"test"
9.98737600166351,8.98823526017049,"train"
1.43405653070658,3.38117387593732,"test"
36.773672781419,14.2983892032783,"train"
26.9633608986624,13.5115360961445,"train"
33.5043469443917,13.3317670860538,"train"
32.1755854180083,12.8382103822413,"train"
42.370046058204,13.570655462056,"train"
15.4871586360969,10.4939223130726,"train"
21.0409443941899,12.5542753014471,"train"
25.020099512767,11.5027984114311,"train"
0.734071957413107,2.35068154603921,"train"
6.18402501568198,8.72327043446599,"train"
48.4651017934084,15.1397066641947,"train"
4.19179712189361,7.97000827650288,"train"
23.3967584907077,11.4898485959464,"train"
40.40586957708,13.4315422517418,"train"
20.2876155264676,11.6398323434918,"train"
14.6202906151302,10.4361662940591,"train"
29.775842721574,13.5035421585567,"train"
1.76120925461873,3.67355123109619,"train"
2.43654110236093,3.19050966425597,"train"
15.0624737725593,12.7490950173743,"test"
42.9964843322523,12.5721813185829,"train"
29.8472108552232,12.7105829667461,"train"
25.25353084784,13.7141730461885,"train"
28.3245088881813,11.0127907154655,"test"
36.3101814873517,14.3761679775655,"train"
8.9528878685087,9.73265302295383,"train"
23.2971837045625,12.5268172236062,"train"
11.5414643194526,10.9929150077579,"train"
42.8425345686264,13.7813251487629,"train"
6.12858852837235,6.69215624447695,"train"
9.40898783737794,9.11917318337108,"train"
38.2900912431069,12.8329684253591,"train"
29.3747102608904,14.0487072137661,"train"
38.2236852077767,14.1253160567342,"train"
45.8380620577373,15.3904976990988,"train"
46.8043347238563,14.0300681781036,"train"
31.510522402823,13.7956154870263,"train"
39.3761929241009,14.4879333827541,"train"
25.7539163110778,11.7099466440812,"train"
44.9022754095495,14.6213578272623,"train"
9.53474657144397,9.70865142665717,"train"
37.9164656042121,13.9903785587563,"test"
15.4783965670504,13.0279914851614,"train"
22.5846682093106,13.753635480521,"train"
28.3551903092302,12.3509965966927,"train"
44.3619899568148,12.7079781979454,"train"
23.4807435655966,11.0939901697805,"train"
16.2633425905369,12.8206707764711,"train"
37.1188101009466,12.5041065444499,"train"
29.8878569272347,12.6115358045752,"test"
46.0346934502013,13.430178347345,"train"
25.5913641303778,13.6583473964859,"train"
2.2816177457571,4.0813837674439,"train"
14.1446798574179,9.4921790447068,"train"
17.608730471693,12.549407449507,"train"
8.92187050776556,10.1381343926735,"test"
19.5153312524781,13.6825213379714,"test"
40.5735452193767,13.8806027278937,"train"
7.16538745909929,8.27376592695082,"train"
10.4281846201047,9.22417207266984,"train"
35.8107865089551,13.5043522895447,"train"
17.2094015404582,11.1682686275732,"train"
26.3548089540564,13.503794246227,"test"
48.0264943558723,12.8294642686119,"train"
4.79835924925283,7.33532310355407,"train"
13.6242744862102,12.0308527181634,"train"
30.9077344718389,14.6595833347684,"train"
8.7020144215785,10.2929813578803,"train"
36.3708896678872,14.3519909768194,"train"
5.6826027459465,7.30685152942139,"train"
8.64674621261656,9.38831833875681,"train"
46.7874420573935,13.7222201376614,"train"
7.39932950818911,9.06658378952506,"train"
11.9150645448826,10.9640945430966,"train"
19.3869838723913,12.2908176073589,"train"
28.6599973565899,11.0280881211077,"train"
44.1015654359944,12.2972102556757,"train"
20.0809217407368,12.6340435526077,"train"
19.0269017009996,11.4673859431239,"train"
26.8883524462581,13.7868071898413,"train"
36.2655402976088,13.4818956441749,"train"
47.1422860748135,14.176103098859,"train"
14.333428372629,12.677597644927,"train"
27.0370418089442,12.6952272982106,"train"
25.9291052469052,12.8786248616748,"train"
26.982697204221,13.2398631083029,"train"
39.8009936208837,13.6199087417449,"train"
20.5271802144125,12.2799472644534,"train"
2.65856585465372,5.71507873288016,"train"
27.2665422642604,13.5192502652077,"train"
40.6005538185127,15.1559768702504,"train"
4.01808217866346,7.99092810169718,"train"
21.347210498061,12.965462585018,"train"
49.1632636869326,14.4272319890899,"test"
28.6542275804095,12.4212223498825,"train"
36.267741152551,15.0087675547544,"train"
20.2024859492667,12.995385049361,"train"
17.7581030060537,12.6227020049077,"train"
18.8453567679971,12.5626475947768,"train"
28.3581230207346,13.3708989888071,"train"
36.8074581725523,12.3174226367683,"test"
14.0865565743297,13.3648377217185,"train"
32.8878934145905,14.1716739551875,"train"
24.9243498314172,12.1121820049009,"test"
3.2172015751712,5.3947639828425,"train"
7.79644115827978,9.37889136409283,"train"
11.0413457383402,10.3910353881492,"train"
44.513881765306,13.8088460431243,"train"
41.2073781830259,13.1938288937847,"train"
6.63748700171709,7.53823683995623,"train"
0.977970799431205,1.04568112477234,"train"
17.5387149793096,11.0050189877672,"train"
17.3513375921175,13.7791890749374,"train"
33.3070509484969,12.8346038914134,"train"
4.02988696005195,8.30834547363926,"train"
1.65021819993854,3.3499243145951,"train"
39.9703239439987,12.1907938670714,"train"
24.8416037997231,14.5069968889381,"train"
5.56300622411072,7.670457530739,"train"
42.8032054565847,13.6908294736171,"train"
10.5020218528807,9.70765194194837,"train"
46.127572725527,14.2529367218675,"train"
14.9813983589411,11.3399713677316,"train"
44.1239951062016,12.7657147659727,"train"
23.5239822417498,13.3520087926511,"train"
20.1179964584298,12.3730751109445,"train"
49.3525031488389,15.2915404126316,"train"
7.9162806388922,9.10564128345299,"train"
0.322086387313902,1.83484737302168,"train"
29.8840691917576,13.3521732269673,"test"
42.2531149932183,14.0886585043821,"train"
49.1564095951617,12.3349609133242,"train"
46.5650169644505,15.0738601159903,"train"
13.5304377414286,10.8881076099493,"train"
39.2991922213696,14.5046901534962,"train"
1.21426017722115,3.46589844555358,"train"
41.8895908165723,14.5028473287701,"train"
38.2205351023003,13.2144211802456,"train"
1.87172506703064,3.8794606478957,"train"
6.18156277341768,8.08899520875488,"train"
35.3270061430521,13.3145514253627,"train"
19.4888622150756,11.2173008782916,"train"
4.30757032008842,6.56111154339119,"train"
16.3897188380361,12.2121543692575,"train"
40.1442796806805,14.4828699696042,"train"
11.5759551408701,9.67865013553279,"train"
47.4285301170312,13.016150952813,"train"
4.9881374812685,6.86076241951785,"train"
13.6361523764208,11.2726143310194,"train"
46.0654031252488,13.0893381827859,"train"
45.447879191488,13.8554444853631,"train"
11.0067784087732,9.85354958839084,"train"
5.70311731426045,8.05717113146641,"train"
49.2025213665329,14.3457143172897,"train"
30.3637540549971,14.652693495327,"train"
7.47712850570679,8.61802214823654,"train"
18.9848212874494,11.4361836237023,"train"
38.4124816744588,12.7878813245139,"train"
9.00147331412882,9.94217299423149,"train"
29.6318637090735,12.6587805289146,"test"
20.4577252501622,12.5725666725852,"train"
16.4177611353807,11.1639783635295,"train"
12.226637324784,9.84623517259375,"test"
45.2907184720971,14.2998576599351,"train"
26.1887750006281,12.8643050764842,"train"
15.6634298851714,10.9100659546442,"train"
1.98438020888716,5.24541762687133,"test"
45.6549390684813,13.164068054254,"test"
35.9430536394939,14.5459892037141,"train"
48.4006459708326,15.3381599843989,"train"
7.82885040389374,8.84286316010305,"train"
16.5115842130035,12.2587125189989,"train"
39.9656095542014,11.7012582778552,"train"
33.0511397216469,15.0322058417191,"train"
28.1855576438829,14.2466032334952,"train"
45.134052913636,14.1466660097501,"train"
13.6052526184358,9.34352868963496,"test"
22.412618866656,13.1665561854086,"train"
6.20816247537732,8.13776354864211,"train"
30.8228576323017,12.969782727946,"train"
0.950713001657277,1.79914952869073,"train"
40.6828434788622,14.3231901216904,"train"
41.5157251409255,11.7469032605536,"train"
4.97016004519537,9.01216100925275,"train"
19.2404733970761,11.9688978640894,"test"
1.02377001894638,2.90394479885371,"train"
26.6677292180248,12.1149596148271,"train"
8.96589807234704,10.8449117435739,"train"
37.2854148852639,12.4331575380277,"train"
26.2464837869629,12.1737918420377,"train"
36.0368762747385,14.0058270993452,"train"
25.9043519734405,11.5548152083018,"train"
28.5861287033185,14.1848118163714,"test"
14.5196893950924,9.96655270591729,"train"
40.2792140725069,15.23250017806,"train"
25.2817058353685,13.4704454966949,"train"
37.415408436209,13.1419897482006,"train"
48.5764115932398,14.7224009293964,"train"
15.2676578727551,12.4834238161047,"train"
36.1624036100693,13.9289605142555,"train"
13.9850006322376,13.1845978524892,"train"
8.63338146591559,9.72746660090741,"train"
16.1851131357253,11.4775307697643,"train"
39.5143326139078,15.1735241883751,"train"
18.7073270790279,13.2739931104287,"train"
10.4633389273658,10.2180091459521,"train"
22.6721754530445,11.5761169278025,"train"
0.882746046409011,4.40408741718013,"train"
9.5832240767777,11.1916978611078,"train"
1.03176552802324,2.24563952262176,"train"
10.4103126446716,8.96618756642047,"train"
24.4307649554685,11.9993935209222,"train"
40.9574169083498,14.075195805251,"train"
27.0495449076407,10.6411657430661,"train"
9.67727516544983,11.5185099161369,"test"
27.1547233685851,10.9356746759094,"train"
49.7332629631273,17.1018978241186,"train"
32.1923042647541,12.9207111889633,"train"
32.0228497148491,15.6495709545422,"train"
32.2655467200093,14.5001656317362,"train"
27.1401946782134,15.475793614944,"train"
10.3714616619982,10.5218257039367,"test"
27.3157053859904,12.642570689843,"train"
27.576160733588,13.7051647390229,"train"
45.3848842415027,12.8756215814263,"train"
8.20999982533976,10.9229024615271,"train"
33.1540138926357,13.261209402809,"train"
28.1404123175889,12.1778870899697,"train"
2.00165902497247,4.59424961704299,"train"
34.3251456040889,13.1377686166403,"train"
14.3789537716657,12.7963013595834,"train"
5.19508761353791,7.45964306814255,"train"
44.1265760920942,13.5774709515371,"train"
33.5013854666613,13.248780518849,"train"
25.1135381055064,13.0265131145705,"train"
9.28735324414447,10.2808769785741,"train"
31.6205995855853,13.2682016669974,"train"
31.053763628006,11.7210017391618,"train"
10.1886574178934,10.8311249743124,"train"
0.25287315947935,-0.124597696477876,"train"
25.1171463401988,12.6794732886654,"test"
12.0924237766303,11.6336538631395,"train"
13.680675951764,11.6965512106425,"train"
48.2506815809757,14.1353871363008,"train"
12.6345305819996,9.19531527375914,"test"
14.5049537764862,12.1653532900288,"train"
10.022621054668,10.4991081070271,"train"
43.0829405435361,12.6691780160885,"train"
9.05507111456245,9.37646078109912,"train"
32.4237459688447,15.2251082023881,"train"
28.7146849208511,13.7936812231486,"train"
14.3256167415529,12.3378447524322,"test"
21.2025524466299,11.6001172518814,"train"
23.6050259321928,11.6686415790393,"train"
23.3191189239733,14.0635336493137,"train"
12.653648480773,10.9426150060726,"train"
38.4603213402443,13.6118712357064,"train"
35.9770791139454,14.1692331002693,"train"
33.9380937744863,12.1587146120439,"train"
29.5154302963056,13.2089116024186,"train"
33.6974539211951,15.5741276488803,"train"
22.2806378616951,13.4486285209025,"train"
37.6771540031768,12.209991471693,"train"
14.6080018021166,11.1604222826856,"train"
48.891785251908,14.0245184054933,"train"
31.2958672060631,12.3522233500766,"train"
27.1320485160686,13.7039640147418,"test"
36.6949316929094,13.048108868445,"train"
10.0103370612487,10.6540862687612,"train"
20.2040019212291,10.8585732493193,"train"
13.754803838674,10.5055925069344,"train"
36.3028085324913,15.7974089346934,"train"
1.42979921074584,4.09156302635943,"train"
4.5353973750025,6.58335293657863,"train"
21.0388322477229,13.8656932876143,"train"
13.4043963160366,9.30671903142675,"train"
22.2353282850236,11.089616423864,"train"
43.0533967562951,13.8529501192038,"train"
42.4316765507683,13.5952322655013,"train"
9.11904635140672,9.18531177982164,"test"
7.02318944968283,8.98570408719655,"train"
32.5592717388645,13.2413814944854,"test"
48.1717990478501,12.8123236140025,"train"
5.47767439857125,7.82850070618569,"train"
45.5958316568285,14.825199930154,"train"
4.61774568539113,8.44109185747431,"train"
42.7263955352828,15.2865754487408,"train"
39.0892371302471,14.4394557515207,"train"
40.3917402261868,13.3703941539363,"train"
40.5266772839241,14.2773132355009,"train"
25.2704197308049,12.4238689095137,"train"
16.7075549717993,12.1548805523303,"train"
35.410460352432,14.0749033251282,"test"
18.9565547858365,10.1586109946823,"test"
25.529098091647,13.4913696756752,"train"
7.98495539929718,12.2024313592665,"train"
36.6831314982846,13.3157623374832,"train"
30.4149738280103,12.2279089598532,"test"
28.9554633549415,13.1835993055778,"train"
23.1458704103716,14.8302397491444,"train"
17.8936708951369,12.7256327199828,"test"
21.1347685777582,13.9179154166507,"train"
25.7973691914231,13.2873513136149,"train"
0.957454741001129,3.38194914953753,"train"
16.8351817992516,11.7950400176161,"train"
36.8437585071661,12.8783777952323,"train"
36.8103197193705,13.6777752850088,"train"
14.8631792864762,12.3859791299851,"train"
23.3167547499761,13.3931968949327,"train"
39.6992181544192,12.1565161940796,"train"
35.04115822725,12.3485355483628,"train"
